	X	idx	beta	pval	cilb	ciub	i2	tau2	symbol.x	TE.fixed	lower.fixed	upper.fixed	pval.fixed	TE.random	lower.random	upper.random	pval.random	symbol.y
1	ENSG00000002079.11	11963	1.11709591413387	7.46958717413852e-07	0.674666477653644	1.5595253506141	93.0225158266114	1.03421679817941	NA	1.06916957477419	1.04512028499431	1.09377226338023	8.31279069313544e-09	1.08720652219345	1.04275788749039	1.13354982597613	8.64184671576837e-05	NA
31	ENSG00000179967.11	9283	0.973794428956336	1.5948015454478e-14	0.725268351401625	1.22232050651105	95.751328839462	0.327513699363791	NA	1.12527885440888	1.07599777439773	1.17681702537771	2.39443601996474e-07	1.10798761109902	1.03393916900548	1.18733923924147	0.00366439447196122	NA
80	ENSG00000203446.2	22726	3.47447979596705	1.16320795281228e-07	2.1894038079805	4.7595557839536	97.1057096193142	8.62774810040144	NA	1.01618589034594	1.00317394461432	1.02936661112662	0.0146099588874216	1.01621772967811	1.00317233966992	1.02943276371827	0.0146695975359766	NA
199	ENSG00000222022.1	9949	3.70388303984622	1.02487132448599e-07	2.33989852471275	5.06786755497968	96.7663531948142	10.4802937210215	NA	1.02344092728867	1.01454897690558	1.03241081060887	1.94833569265208e-07	1.02282147603417	1.01082754448318	1.03495772107359	0.000177256222584188	NA
330	ENSG00000227440.1	24448	2.83022247577857	1.57542827364529e-16	2.15789508856985	3.50254986298728	81.5162419529631	1.84120542792263	NA	1.0456955695502	1.02272932831198	1.06917753691656	8.02901322732979e-05	1.04924087104127	1.0163195341354	1.08322861903859	0.00312458182516292	NA
364	ENSG00000228718.1	3532	2.75677066176131	1.2684694183493e-08	1.80722313474993	3.70631818877268	92.4303263825857	4.27491235426913	NA	1.01582015901748	1.0066652557717	1.02505831958536	0.000678389498403159	1.01582015901748	1.0066652557717	1.02505831958536	0.000678389498403159	NA
485	ENSG00000232679.1	12823	5.11101961460668	7.94912872705316e-10	3.48109575771089	6.74094347150247	97.0061607752669	14.3591906964594	NA	1.02693464005433	1.01735408162318	1.03660541987596	2.73388430845199e-08	1.02770135037393	1.01572846748707	1.03981536342422	4.87433280719691e-06	NA
489	ENSG00000232775.5	3406	3.16652933671056	4.10942321205438e-15	2.37607557366139	3.95698309975973	90.5654350160889	2.79583189883799	NA	1.01696599831398	1.00790477808777	1.02610868031493	0.000229393739794678	1.01733672279743	1.00400240739188	1.03084813336333	0.0106693657242343	NA
511	ENSG00000233542.1	16269	3.5015397941399	4.99881880916892e-07	2.13615920278462	4.86692038549517	96.1457707212184	10.4414129659664	NA	1.02618775812743	1.01016558994099	1.0424640528412	0.00128330147160607	1.02618775812743	1.01016558994099	1.0424640528412	0.00128330147160607	NA
519	ENSG00000233818.1	15239	1.68609089130742	1.18216607035465e-07	1.06212324752085	2.31005853509399	93.6381868004471	1.84191223221395	NA	1.05620937119581	1.03333118416586	1.07959408648097	9.85491475339041e-07	1.07870270429614	1.03713049672443	1.12194128697478	0.000158018337028506	NA
572	ENSG00000235748.1	22328	4.39961395252801	3.35572499362575e-10	3.0268137666522	5.77241413840382	97.9790808294517	10.2783836443033	NA	1.02039924377273	1.01144034743958	1.02943749409221	7.1828835981365e-06	1.02807244921393	1.00995463152284	1.04651528676992	0.00227424492254088	NA
597	ENSG00000236583.1	27819	1.79887636082073	4.29999409924742e-08	1.15526732280613	2.44248539883532	67.1715767257029	1.36167789422348	NA	1.01407851323691	1.00438319876831	1.02386741660939	0.0043408030553941	1.01652397490298	1.00194447598778	1.03131562308763	0.0261808517159914	NA
719	ENSG00000248362.1	11158	3.55044306244073	1.06364829655073e-09	2.40958251064681	4.69130361423465	97.1254198490885	7.11514302127422	NA	1.02034391440237	1.01189260463047	1.02886580936932	2.07568584664743e-06	1.02561113421884	1.01266562962395	1.03872212886723	9.5418736604124e-05	NA
738	ENSG00000249001.4	28466	4.68204843869191	1.02669817015106e-14	3.49580767119829	5.86828920618553	94.0095319835763	7.22525712846205	NA	1.02007997784317	1.00977834239954	1.03048670931467	0.00012355969483022	1.0190150216336	1.00392794001477	1.03432883270451	0.0133207799969724	NA
764	ENSG00000249859.6	13711	1.66176743843296	1.01759485536522e-09	1.12841162490933	2.19512325195659	98.824218906042	1.60119173563081	NA	1.08880380217088	1.04665114601062	1.13265410747444	2.40740806157297e-05	1.13073971449425	1.04915074887732	1.21867358270746	0.0013014041453267	NA
804	ENSG00000251320.1	11182	4.29548602207313	2.1389242044184e-10	2.96987243558081	5.62109960856544	97.0822874578001	9.17300984428722	NA	1.02437515886178	1.01606008868074	1.03275827658537	6.98216946698591e-09	1.02743001732436	1.01517015301905	1.0398379398368	9.95173333735492e-06	NA
847	ENSG00000253931.1	27357	3.86858036790503	3.17912732529153e-09	2.58823798830826	5.1489227475018	90.3175985320264	7.33521072413571	NA	1.01224150699256	1.00438318745372	1.02016131022283	0.00221441140172265	1.01388075834494	1.00075714196073	1.02717647373277	0.0380957289749631	NA
864	ENSG00000254337.1	23570	3.61937810335639	8.17966031548734e-13	2.62835530297362	4.61040090373915	90.5143669087172	4.58188508196171	NA	1.01875966837991	1.01065931203194	1.02692494845853	5.03875675551195e-06	1.02000350103056	1.00655865839241	1.03362792961937	0.00343799623220035	NA
932	ENSG00000255921.1	16563	2.99114585233192	1.94406630328387e-15	2.25324279918848	3.72904890547536	84.6653775980797	2.24761361819839	NA	1.01417805778943	1.00576199446654	1.02266454544953	0.000928570411877455	1.0135511658872	1.00238991665047	1.02483669159804	0.0171964743079456	NA
937	ENSG00000256037.1	748	3.41559534701951	6.67666106929464e-07	2.06877114363333	4.76241955040569	94.921329106921	9.35733886880532	NA	1.0134677011125	1.00371653829089	1.02331359703129	0.00668792729227938	1.01468820154011	1.00091486639386	1.02865106805154	0.0365187127294716	NA
952	ENSG00000257086.1	30170	0.830892507250639	1.54326755931878e-20	0.655593902734108	1.00619111176717	91.197097857517	0.152907551601537	NA	1.10717288825742	1.05278083724369	1.16437511125455	7.45792341419164e-05	1.12160169363233	1.00894924204707	1.24683215639922	0.0335918257467241	NA
962	ENSG00000257605.2	15488	0.950107001422271	1.79283139541138e-10	0.658143612683758	1.24207039016078	94.6469914167761	0.442214612243468	NA	1.11499705369383	1.06364035715107	1.1688334514458	6.05671373232002e-06	1.10650761474533	1.01063554903931	1.21147440603414	0.0286146231650788	NA
1071	ENSG00000260454.1	1516	2.76627258404843	7.78383808542546e-07	1.66890115086355	3.86364401723331	95.2876205726978	6.33591141338988	NA	1.02193513708197	1.01268293393894	1.03127187138488	2.92547559889967e-06	1.02192761301453	1.01152519210444	1.03243701135003	3.25073494259141e-05	NA
