,idx,beta,pval,cilb,ciub,i2,tau2,symbol
ENSG00000243384.1,4448,-5.59031860496562,3.7645996300913e-26,-6.62611980917572,-4.55451740075552,94.3099676058513,5.48771410088213,NA
ENSG00000198416.9,29529,-0.989558478672239,9.69907809956462e-25,-1.1784238403243,-0.800693117020175,86.470297170471,0.150651012523135,NA
ENSG00000280054.1,18412,-1.00387463373138,9.00441489681006e-24,-1.19961309025848,-0.808136177204287,89.5150496433759,0.175498992272623,NA
ENSG00000266601.1,4022,-1.19501157164222,3.79319813110043e-23,-1.43137349774132,-0.95864964554312,92.5914896379266,0.269393496651142,NA
ENSG00000184139.8,6402,-3.84138445251115,8.45481568046705e-22,-4.62612457585351,-3.05664432916878,92.4831583680567,3.05685602410241,NA
ENSG00000255986.5,8594,-5.02318288614759,9.43570706685064e-22,-6.05056050473297,-3.99580526756222,94.8205138078817,5.65392079047774,NA
ENSG00000234807.5,8223,-1.49048248832282,1.42031459307989e-21,-1.79667886726488,-1.18428610938076,91.7588888412084,0.431845814050916,NA
ENSG00000257086.1,30170,0.830892507250639,1.54326755931878e-20,0.655593902734108,1.00619111176717,91.197097857517,0.152907551601537,NA
ENSG00000274370.1,22792,-1.66868243314281,7.42572895725429e-20,-2.02724673113312,-1.3101181351525,95.780916047179,0.669986099879577,NA
ENSG00000231246.1,8666,-4.46877929628538,9.35152120509787e-20,-5.43166601876676,-3.50589257380401,97.0927175113729,4.7836462085209,NA
ENSG00000273682.1,23827,-2.29412094455353,1.26071889511203e-19,-2.79020784510448,-1.79803404400259,86.9103121697212,1.08118220645162,NA
ENSG00000213754.2,21984,-1.63532138379674,1.94783064840479e-19,-1.99081286393889,-1.27982990365459,94.9427122422957,0.673716127583102,NA
ENSG00000237949.1,19035,-6.07085048378593,4.95437951068575e-18,-7.44571472079516,-4.69598624677669,97.6006096037878,9.88855975302572,NA
ENSG00000270195.1,10906,1.48552383300099,5.1936972633429e-18,1.14888819814453,1.82215946785746,87.3413964217886,0.497431655017714,NA
ENSG00000261236.4,21602,1.03627315059135,7.65285583716533e-18,0.800232117641655,1.27231418354104,97.2670903942069,0.303878389270384,NA
ENSG00000272455.1,26379,0.959423101281941,9.75967803392826e-18,0.740175004901174,1.17867119766271,93.6502006893655,0.248541242391247,NA
ENSG00000227440.1,24448,2.83022247577857,1.57542827364529e-16,2.15789508856985,3.50254986298728,81.5162419529631,1.84120542792263,NA
ENSG00000275088.1,26957,-2.69523513503738,2.22625870150364e-16,-3.33872652228144,-2.05174374779332,95.6571283643742,2.2208554192771,NA
ENSG00000225398.2,20218,-5.4003442272478,2.74462036873755e-16,-6.69365026529584,-4.10703818919975,98.7426514217121,9.71441807528836,NA
ENSG00000228168.1,29208,1.76625650424038,3.40468394983673e-16,1.34191516000595,2.19059784847481,85.414657606162,0.699166766481231,NA
ENSG00000224239.1,12099,-3.43468276505497,1.54230260072897e-15,-4.27896020469256,-2.59040532541738,88.6219022394784,3.19597976514536,NA
ENSG00000255921.1,16563,2.99114585233192,1.94406630328387e-15,2.25324279918848,3.72904890547536,84.6653775980797,2.24761361819839,NA
ENSG00000258604.1,14195,-4.2411406425817,2.30752160072254e-15,-5.29022121803756,-3.19206006712584,97.1771517871988,6.00108140180074,NA
ENSG00000232775.5,3406,3.16652933671056,4.10942321205438e-15,2.37607557366139,3.95698309975973,90.5654350160889,2.79583189883799,NA
ENSG00000213373.6,27567,-2.5930338691095,6.90690265529863e-15,-3.24576180028673,-1.94030593793228,94.706774711978,2.06264941008996,NA
ENSG00000249001.4,28466,4.68204843869191,1.02669817015106e-14,3.49580767119829,5.86828920618553,94.0095319835763,7.22525712846205,NA
ENSG00000256139.2,17047,-1.76795741391171,1.34461135638537e-14,-2.21788607370272,-1.3180287541207,95.7984953568249,1.07906955392541,NA
ENSG00000210194.1,26790,-4.12145236765079,1.36912832215128e-14,-5.17063805923858,-3.072266676063,84.154910553971,4.63597960224216,NA
ENSG00000179967.11,9283,0.973794428956336,1.5948015454478e-14,0.725268351401625,1.22232050651105,95.751328839462,0.327513699363791,NA
ENSG00000274220.1,16937,-0.758173212080856,1.91972936570519e-14,-0.952271028522043,-0.564075395639669,90.0104590512084,0.17071676051578,NA
ENSG00000277427.1,19341,-3.85253387370529,2.20833951051597e-14,-4.84113690835431,-2.86393083905627,93.5437854984315,4.9820181106679,NA
